סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,
12,6723,מודיעין עילית,3797,9.1,17,0,397,331,7,324,0,0,253,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,
12,6724,מודיעין עילית,3797,9.2,17,0,397,311,1,310,0,0,270,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
12,6725,מודיעין עילית,3797,11.1,20,0,408,335,4,331,0,0,272,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,0,
12,6726,מודיעין עילית,3797,11.2,20,0,408,340,0,340,0,0,232,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,0,
12,6727,מודיעין עילית,3797,11.3,20,0,406,340,7,333,0,1,295,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
12,6728,מודיעין עילית,3797,15.1,26,0,334,279,3,276,0,0,182,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,
12,6729,מודיעין עילית,3797,15.2,26,0,334,270,2,268,0,1,187,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
12,6730,מודיעין עילית,3797,27.1,2,0,641,518,9,509,0,1,343,0,0,0,7,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,
12,6731,מודיעין עילית,3797,27.2,2,0,641,491,5,486,0,2,361,0,0,0,13,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,0,
12,6732,מודיעין עילית,3797,27.3,2,0,641,495,3,492,0,0,360,0,0,0,11,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,
12,6733,מודיעין עילית,3797,27.4,2,0,641,505,8,497,0,0,429,0,0,0,11,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,44,3,
12,6734,מודיעין עילית,3797,32.1,25,0,491,426,6,420,0,3,329,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,
12,6735,מודיעין עילית,3797,32.2,25,0,491,401,2,399,0,1,298,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,
12,6736,מודיעין עילית,3797,32.3,31,0,489,414,4,410,0,1,360,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,
12,6737,מודיעין עילית,3797,33.1,3,0,582,462,4,458,0,0,315,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1,
12,6738,מודיעין עילית,3797,33.2,3,0,582,436,8,428,0,2,349,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,0,
12,6739,מודיעין עילית,3797,33.3,3,0,582,472,10,462,0,1,390,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,
12,6740,מודיעין עילית,3797,33.4,3,0,582,479,11,468,0,0,377,0,0,0,4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0,
12,6741,מודיעין עילית,3797,33.5,3,0,582,460,5,455,0,2,315,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,
12,6742,מודיעין עילית,3797,33.6,3,0,582,456,5,451,0,0,366,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,
12,6743,מודיעין עילית,3797,33.7,30,0,582,434,9,425,0,0,357,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,
12,6744,מודיעין עילית,3797,34,18,0,548,419,3,416,0,5,290,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,
12,6745,מודיעין עילית,3797,36.1,8,0,548,445,4,441,0,1,393,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,
12,6746,מודיעין עילית,3797,36.2,8,0,548,440,5,435,0,0,396,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
12,6747,מודיעין עילית,3797,36.3,8,0,548,473,6,467,0,0,397,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,
12,6748,מודיעין עילית,3797,36.4,8,0,546,423,11,412,0,0,387,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,
12,6749,מודיעין עילית,3797,37.1,29,0,344,278,4,274,0,0,195,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,
12,6750,מודיעין עילית,3797,37.2,29,0,343,264,1,263,0,3,213,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,
12,6751,מודיעין עילית,3797,39,18,0,502,410,6,404,0,0,300,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,
12,6752,מודיעין עילית,3797,41.1,6,0,522,404,5,399,0,1,359,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,
12,6753,מודיעין עילית,3797,41.2,6,0,522,404,9,395,0,0,320,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,0,
12,6754,מודיעין עילית,3797,41.3,6,0,521,446,10,436,0,0,380,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,
12,6755,מודיעין עילית,3797,46,18,0,542,454,6,448,0,0,327,0,0,0,15,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,
12,6756,מודיעין עילית,3797,47.1,24,0,481,390,7,383,2,0,269,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,
12,6757,מודיעין עילית,3797,47.2,24,1,481,407,6,401,1,0,324,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,
12,6758,מודיעין עילית,3797,47.3,24,0,481,390,7,383,0,1,307,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
12,6759,מודיעין עילית,3797,47.4,24,0,481,405,8,397,0,1,289,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,
12,6760,מודיעין עילית,3797,47.5,24,0,481,397,7,390,0,3,293,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,
12,6761,מודיעין עילית,3797,47.6,24,0,481,386,5,381,0,0,331,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,
12,6762,מודיעין עילית,3797,47.7,32,0,477,392,10,382,0,1,331,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,
12,6763,מודיעין עילית,3797,48.1,21,0,418,360,4,356,0,1,277,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
12,6764,מודיעין עילית,3797,48.2,21,0,418,338,6,332,0,1,269,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,0,
12,6765,מודיעין עילית,3797,48.3,21,0,418,353,4,349,0,0,253,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,
12,6766,מודיעין עילית,3797,48.4,21,0,416,340,5,335,1,0,271,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,
12,6767,מודיעין עילית,3797,49.1,28,0,531,441,9,432,0,1,314,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,
12,6768,מודיעין עילית,3797,49.2,28,0,531,432,6,426,1,0,374,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,46,0,
12,6769,מודיעין עילית,3797,49.3,28,0,531,458,9,449,0,0,331,0,0,0,15,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,
12,6770,מודיעין עילית,3797,49.4,28,0,531,457,7,450,0,0,360,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,
12,6771,מודיעין עילית,3797,49.5,28,0,530,469,3,466,0,0,404,0,0,0,15,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,
12,6772,מודיעין עילית,3797,50.1,7,0,491,406,0,406,0,0,275,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,115,0,
12,6773,מודיעין עילית,3797,50.2,7,0,491,390,4,386,0,0,325,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1,
12,6774,מודיעין עילית,3797,50.3,7,0,491,398,9,389,0,0,254,0,0,0,8,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,121,0,
12,6775,מודיעין עילית,3797,50.4,7,0,491,418,6,412,0,0,287,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108,0,
12,6776,מודיעין עילית,3797,50.5,7,0,489,397,7,390,1,1,302,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,
12,6777,מודיעין עילית,3797,51,11,0,517,411,5,406,0,0,310,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,
12,6778,מודיעין עילית,3797,52.1,27,0,492,380,6,374,0,1,294,0,0,0,11,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,
12,6779,מודיעין עילית,3797,52.2,27,0,492,385,11,374,0,0,341,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
12,6780,מודיעין עילית,3797,52.3,27,0,492,386,3,383,0,0,319,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,
12,6781,מודיעין עילית,3797,52.4,27,0,492,381,7,374,1,1,299,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,
12,6782,מודיעין עילית,3797,52.5,27,0,491,400,7,393,0,1,346,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
18,11288,מחנה יוכבד,1416,1,1,0,125,57,0,57,5,5,0,0,0,0,3,0,1,0,0,0,0,0,0,6,2,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
17,10346,מנוחה,2030,1,1,0,446,339,0,339,8,36,0,0,0,0,46,0,2,0,0,0,0,0,0,17,0,170,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,
17,10498,מפלסים,668,1.1,1,0,350,241,1,240,42,8,0,1,0,0,1,0,2,0,0,0,0,0,0,47,6,25,39,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
17,10499,מפלסים,668,1.2,2,0,349,234,1,233,53,11,0,0,0,0,1,0,5,0,0,0,0,0,0,53,9,9,19,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
9,4805,מצפה אילן,1370,1,1,0,273,232,1,231,2,159,2,0,0,0,35,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,
5,1838,נאעורה,524,2.1,1,0,510,199,1,198,1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,1,0,17,16,0,0,0,70,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,
5,1839,נאעורה,524,2.2,1,0,510,219,3,216,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,2,0,29,26,0,0,0,50,7,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,
5,1840,נאעורה,524,2.3,1,0,510,187,1,186,2,0,1,62,0,0,0,0,0,0,0,0,0,0,0,2,0,24,17,0,0,0,70,3,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,
17,10503,נחל עוז,844,1,1,0,350,236,0,236,80,14,0,0,0,0,0,0,5,0,0,0,0,0,1,42,4,15,17,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,
2,777,נחליאל,3767,1,2,0,343,247,0,247,2,10,28,0,0,1,150,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,1,
18,11187,ניצני סיני,1280,1,1,0,214,148,0,148,17,26,0,0,0,0,4,0,2,0,0,0,0,0,0,26,3,21,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,
18,10682,נתיבות,246,2,1,0,585,427,2,425,2,12,21,0,0,0,49,0,0,0,0,0,0,0,0,5,9,150,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,157,10,
18,10683,נתיבות,246,3,19,0,606,382,3,379,1,17,9,0,0,1,32,0,2,0,0,0,0,0,0,7,23,163,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,112,6,
18,10684,נתיבות,246,4.1,4,0,613,367,2,365,2,8,16,0,0,0,23,0,2,0,0,0,0,0,0,4,22,126,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,153,3,
18,10685,נתיבות,246,4.2,4,0,613,377,2,375,2,8,17,0,0,0,29,0,1,0,0,0,0,0,0,2,37,125,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,140,7,
18,10686,נתיבות,246,5,1,0,599,380,5,375,1,10,13,0,0,0,28,0,1,0,0,0,0,0,0,6,30,134,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,141,4,
18,10687,נתיבות,246,6,1,0,624,373,2,371,5,10,20,0,0,0,33,0,1,0,0,0,0,0,0,3,23,124,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3,
18,10688,נתיבות,246,7,19,0,432,315,2,313,0,10,3,0,0,0,21,0,0,0,0,0,0,0,0,0,1,130,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,138,4,
18,10689,נתיבות,246,8,13,0,566,448,3,445,1,9,86,0,0,0,23,0,1,0,0,0,0,0,0,3,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,
18,10690,נתיבות,246,10,18,0,366,249,1,248,1,14,3,0,0,0,32,0,0,0,0,0,0,1,0,5,8,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,47,5,
18,10691,נתיבות,246,11,22,0,405,202,3,199,5,4,2,1,0,0,11,0,1,0,0,0,0,0,1,4,13,85,1,1,0,0,0,6,0,0,0,0,1,0,0,1,0,1,0,0,0,58,3,
18,10692,נתיבות,246,13.1,10,0,485,274,2,272,1,15,3,0,0,0,18,0,2,0,0,0,0,0,0,5,29,142,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,47,6,
18,10693,נתיבות,246,13.2,10,0,485,258,1,257,0,12,0,2,0,0,19,0,0,0,0,0,0,0,0,2,26,140,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,37,9,
18,10694,נתיבות,246,13.3,31,0,483,211,3,208,1,9,2,0,0,0,11,0,1,0,0,0,0,0,0,4,52,87,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,19,11,
18,10695,נתיבות,246,15.1,6,0,582,395,2,393,6,20,12,0,0,0,31,0,1,0,0,0,0,0,0,12,19,169,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,105,10,
18,10696,נתיבות,246,15.2,6,0,582,431,2,429,3,21,4,0,0,0,45,0,1,0,0,0,0,0,0,3,15,173,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,3,
18,10697,נתיבות,246,15.3,6,0,582,374,4,370,3,12,18,0,0,0,35,0,0,0,0,0,0,0,0,10,18,143,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,121,4,
18,10698,נתיבות,246,16,7,0,625,395,3,392,3,15,8,0,0,0,47,0,2,0,0,0,0,0,1,9,17,205,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,1,0,0,74,0,
18,10699,נתיבות,246,18.1,25,0,460,352,0,352,1,8,6,0,0,0,30,0,1,0,0,0,0,0,0,1,7,78,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,213,4,
18,10700,נתיבות,246,18.2,25,0,460,330,1,329,3,13,11,0,0,0,28,0,0,0,0,0,0,0,0,1,13,103,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2,
18,10701,נתיבות,246,18.3,32,0,458,308,4,304,0,14,11,0,0,0,44,0,0,0,0,0,0,0,0,2,14,74,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,133,6,
18,10702,נתיבות,246,20.1,8,0,362,267,2,265,0,7,17,0,0,0,6,0,0,0,0,0,0,0,0,1,35,57,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,133,2,
18,10703,נתיבות,246,20.2,8,0,362,258,3,255,0,7,26,0,0,0,13,0,0,0,0,0,0,0,0,1,24,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,
18,10704,נתיבות,246,21.1,26,0,601,432,1,431,5,30,7,0,0,0,45,0,1,0,0,0,0,0,0,4,6,177,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,137,13,
18,10705,נתיבות,246,21.2,26,0,601,438,1,437,2,30,7,0,0,0,39,0,2,0,0,0,0,0,0,2,15,154,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,156,14,
18,10706,נתיבות,246,21.3,26,0,601,443,1,442,2,39,13,0,0,0,46,0,1,0,0,0,0,0,0,5,3,162,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,3,1,0,0,142,14,
18,10707,נתיבות,246,21.4,26,0,601,436,0,436,0,37,12,0,0,0,42,0,0,0,0,0,0,0,0,5,13,171,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,131,14,
18,10708,נתיבות,246,21.5,26,0,600,411,2,409,1,25,5,0,0,0,33,0,1,0,0,0,0,0,0,8,20,154,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,123,18,
18,10709,נתיבות,246,22.1,11,0,359,285,2,283,2,12,2,0,0,0,18,0,0,0,0,0,0,0,0,1,4,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,173,3,
18,10710,נתיבות,246,22.2,33,0,359,261,1,260,0,9,3,0,0,0,22,0,0,0,0,0,0,0,0,0,9,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,172,3,
18,10711,נתיבות,246,24.1,3,0,447,374,2,372,0,5,96,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,227,0,
18,10712,נתיבות,246,24.2,3,0,447,360,0,360,2,7,90,0,0,0,20,0,2,0,0,0,0,0,0,1,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2,
18,10713,נתיבות,246,24.3,3,0,447,351,0,351,5,7,119,0,0,0,9,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189,2,
18,10714,נתיבות,246,25.1,31,0,468,309,2,307,1,9,2,0,0,0,35,0,1,0,0,0,0,0,0,1,16,153,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,74,6,
18,10715,נתיבות,246,25.2,31,0,468,317,1,316,1,25,8,0,0,0,30,0,1,0,0,0,0,0,0,7,22,144,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,
18,10716,נתיבות,246,25.3,31,0,467,295,0,295,2,15,3,0,0,0,30,0,0,0,0,0,0,0,0,11,29,111,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,65,12,
18,10717,נתיבות,246,27.1,17,0,342,256,0,256,0,10,5,0,0,0,22,0,0,0,0,0,0,0,0,4,15,93,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,
18,10718,נתיבות,246,27.2,17,0,342,238,2,236,1,15,6,0,0,0,27,0,0,0,0,0,0,0,0,1,10,94,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,75,1,
18,10719,נתיבות,246,32,12,0,601,449,3,446,0,15,17,0,0,0,30,0,1,0,0,0,0,0,0,3,3,94,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1,
18,10720,נתיבות,246,34.1,23,0,472,347,2,345,0,17,7,1,0,0,51,0,0,0,0,0,0,0,0,10,7,142,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,93,8,
18,10721,נתיבות,246,34.2,23,0,472,370,1,369,4,28,9,0,0,0,53,0,2,0,0,0,0,0,0,4,6,162,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,85,6,
18,10722,נתיבות,246,34.3,23,0,470,354,0,354,5,24,2,0,0,0,40,0,2,0,0,0,0,0,0,4,17,172,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,67,11,
18,10723,נתיבות,246,36.1,32,0,495,371,2,369,1,23,6,0,0,0,60,0,0,0,0,0,0,0,0,1,4,105,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,161,6,
18,10724,נתיבות,246,36.2,32,0,495,369,0,369,0,11,10,0,0,1,49,0,0,0,0,0,0,0,0,2,2,128,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,156,2,
18,10725,נתיבות,246,36.3,32,0,495,355,1,354,0,17,11,0,0,0,53,0,1,0,0,0,0,0,0,1,10,93,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,156,6,
18,10726,נתיבות,246,38,30,0,629,465,15,450,3,80,2,0,0,0,73,0,2,0,0,0,0,0,0,15,19,137,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,84,17,
18,10727,נתיבות,246,41.1,29,0,483,373,0,373,0,0,79,0,0,0,11,0,0,0,0,0,0,0,0,1,9,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,248,1,
18,10728,נתיבות,246,41.2,29,0,483,397,3,394,0,5,90,0,0,0,7,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1,
18,10729,נתיבות,246,41.3,29,0,483,389,1,388,1,2,95,0,0,0,16,0,1,0,0,0,0,0,0,0,12,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,248,0,
18,10730,נתיבות,246,41.4,29,1,483,402,3,399,0,6,100,0,0,0,16,0,0,0,0,0,0,0,0,1,16,22,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,232,1,
18,10731,נתיבות,246,41.5,29,0,479,381,4,377,0,0,154,0,0,0,10,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,
5,1910,עין חרוד מאוחד,82,1.1,1,0,346,240,1,239,71,16,1,0,0,0,4,0,0,0,0,0,0,0,0,32,8,18,26,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
5,1911,עין חרוד מאוחד,82,1.2,1,0,346,256,1,255,78,11,1,0,0,0,2,0,2,0,0,0,0,0,0,67,7,4,31,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,
3,1471,עין קנייא,4502,1,3,0,165,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
3,1298,עמוקה,1212,1,1,0,147,103,1,102,28,4,0,2,0,0,2,0,1,0,0,0,0,0,0,12,3,8,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
