סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
5,2087,בסמת טבעון,944,7,3,0,753,425,2,423,7,0,391,0,0,0,1,0,0,3,0,0,0,0,0,1,3,0,0,2,1,1,7,2,0,0,0,0,1,3,
6,2510,בענה,483,1,1,0,715,514,8,506,1,0,483,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,11,0,0,0,0,0,0,3,
6,2511,בענה,483,2,2,0,710,589,0,589,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,
6,2512,בענה,483,3,3,0,713,619,0,619,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,
6,2513,בענה,483,4,4,0,699,566,1,565,4,5,540,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,9,0,0,0,0,0,0,2,
6,2514,בענה,483,5,5,1,701,490,0,490,2,0,480,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,
6,2515,בענה,483,6,6,0,715,545,0,545,1,0,530,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,1,0,1,1,0,4,
6,2516,בענה,483,7,7,0,727,558,1,557,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,
6,2517,בענה,483,8,5,0,673,579,0,579,3,0,557,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,15,
10,4641,בצרה,389,1,1,0,330,236,2,234,31,1,0,0,0,0,5,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,150,0,0,0,0,0,0,2,
10,4642,בצרה,389,2,1,0,439,337,0,337,29,1,2,0,0,0,6,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,258,0,0,0,0,0,0,0,
6,2210,בצת,589,1,1,0,298,224,0,224,27,0,6,1,0,0,6,0,0,0,0,0,0,0,0,5,57,0,3,0,0,0,113,0,0,0,0,0,0,6,
2,931,בקוע,864,1,2,0,540,430,1,429,30,1,0,0,0,0,18,0,0,0,0,0,0,0,0,4,238,0,0,0,4,0,102,1,0,0,0,0,0,31,
5,1654,בקעות,3612,1,2,0,140,104,0,104,4,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,39,0,0,0,0,0,0,3,
2,751,בר גיורא,823,1,1,0,412,311,1,310,26,3,1,0,0,0,18,0,0,0,0,0,0,0,0,4,182,0,0,0,2,0,48,0,0,0,0,0,0,26,
3,1123,בר יוחאי,1191,1,1,0,626,460,1,459,0,36,0,1,0,0,131,0,0,0,0,0,0,0,0,4,180,9,0,0,4,0,7,0,0,0,0,0,0,87,
19,10185,ברוכין,3744,1,1,0,450,395,0,395,0,13,0,0,0,0,317,0,0,0,0,0,0,0,0,2,46,0,0,0,4,0,0,0,0,0,0,0,0,13,
17,9138,ברור חיל,428,1,1,0,729,509,3,506,141,3,8,0,0,0,6,0,0,0,0,0,0,0,0,13,68,0,0,0,1,0,266,0,0,0,0,0,0,0,
18,9394,ברוש,2060,1,1,0,342,272,0,272,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,159,1,0,0,1,0,39,0,0,0,0,0,0,26,
19,10186,ברכה,3710,1,2,0,618,534,2,532,0,17,2,0,0,0,199,0,0,0,0,0,0,0,0,0,279,0,0,0,24,0,5,0,0,0,0,0,0,6,
19,10187,ברכה,3710,2,2,0,545,471,1,470,1,4,1,0,0,0,121,0,0,0,0,0,0,0,0,0,320,0,0,0,12,0,3,0,0,0,0,0,0,8,
17,9139,ברכיה,746,1,1,0,338,282,0,282,2,22,0,0,0,0,35,0,0,0,0,0,0,0,0,0,152,0,0,0,1,0,8,0,0,0,0,0,0,62,
17,9140,ברכיה,746,2,1,0,428,367,0,367,2,50,0,0,0,0,38,0,0,0,0,0,0,0,0,3,193,0,0,0,7,0,11,0,0,0,0,0,0,63,
3,1124,ברעם,667,1,1,0,505,351,1,350,157,1,4,1,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,1,0,166,0,0,0,0,0,0,2,
5,1575,ברק,141,1,1,0,304,219,1,218,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,92,0,0,0,1,0,93,0,0,0,0,0,0,10,
9,3833,ברקאי,617,1,1,0,518,334,1,333,142,0,5,0,0,0,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,174,0,0,0,0,0,0,1,
19,10188,ברקן,3654,1,2,0,600,429,2,427,13,0,2,0,0,0,36,0,0,0,0,0,0,0,0,38,253,0,0,0,5,0,78,0,0,0,0,0,0,2,
19,10189,ברקן,3654,2,2,0,781,572,3,569,5,2,2,1,0,0,60,0,0,0,0,0,0,0,0,43,354,0,0,0,0,0,94,0,0,0,0,0,0,8,
11,5215,ברקת,2038,1,1,0,681,559,0,559,1,48,0,0,0,0,33,0,0,0,0,0,0,0,0,0,332,0,0,0,22,0,15,0,0,0,0,0,0,108,
11,5216,ברקת,2038,2,1,0,443,364,0,364,0,30,0,0,0,0,32,0,0,0,0,0,0,0,0,1,219,1,0,0,8,0,3,0,0,0,0,0,0,70,
17,9141,בת הדר,1323,1,1,0,498,397,0,397,30,5,0,0,0,0,17,0,0,0,0,0,0,0,0,15,184,0,0,0,1,0,119,0,0,0,0,0,0,26,
10,4514,בת חן,1361,1,2,0,417,319,4,315,38,3,1,0,0,0,5,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,230,0,0,0,0,0,0,4,
10,4682,בת חפר,1319,1,1,0,758,538,0,538,56,1,1,2,0,0,23,0,0,0,0,0,0,0,0,18,75,1,0,0,0,0,358,1,0,0,0,0,0,2,
10,4683,בת חפר,1319,2,1,0,546,405,2,403,50,2,0,0,0,0,15,0,0,0,0,0,0,0,0,12,99,0,0,0,0,0,222,0,0,0,0,0,0,3,
10,4684,בת חפר,1319,3,1,0,723,537,2,535,65,0,5,0,0,0,17,0,0,0,0,0,0,0,0,16,117,1,0,0,0,0,304,0,0,0,0,0,0,10,
10,4685,בת חפר,1319,4,1,1,743,538,0,538,66,1,2,0,0,0,18,0,1,0,0,0,0,0,0,4,99,0,1,0,0,0,342,1,0,0,0,0,0,3,
10,4686,בת חפר,1319,5,1,0,679,491,2,489,54,2,0,0,0,0,12,0,0,0,0,0,0,0,0,6,99,0,0,0,1,0,308,0,0,0,0,1,0,6,
10,4687,בת חפר,1319,6,1,0,595,423,1,422,43,0,1,0,0,0,15,0,0,0,0,0,0,0,0,24,106,1,0,0,5,0,218,1,0,0,0,0,0,8,
16,8182,בת ים,6200,5,74,0,679,419,9,410,9,4,0,1,0,0,6,0,0,0,0,0,0,0,0,105,169,1,2,0,3,2,45,0,0,0,0,0,0,63,
16,8183,בת ים,6200,16,5,0,510,216,0,216,8,2,3,1,0,0,5,0,0,0,0,0,0,0,0,60,83,0,0,0,1,0,39,0,0,0,0,0,0,14,
16,8184,בת ים,6200,17,5,0,599,268,3,265,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,79,107,1,0,0,1,0,62,0,0,0,0,1,0,6,
16,8185,בת ים,6200,18,5,0,641,277,1,276,10,3,5,0,0,0,2,0,0,0,0,0,0,0,0,45,139,0,0,0,0,0,55,0,0,0,0,0,0,17,
16,8186,בת ים,6200,19,5,0,516,276,0,276,9,7,18,0,0,0,9,0,0,0,0,0,0,0,0,48,95,0,0,0,1,1,62,0,0,0,0,0,1,25,
16,8187,בת ים,6200,20,5,0,495,197,3,194,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,45,88,0,0,0,3,0,33,0,0,0,0,0,0,14,
16,8188,בת ים,6200,21,5,0,649,283,0,283,7,0,2,0,0,0,8,0,0,0,0,0,0,0,0,57,130,0,0,0,1,0,54,0,0,0,0,0,0,24,
16,8189,בת ים,6200,22,5,0,682,267,0,267,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,90,107,0,1,0,1,0,35,0,0,0,0,0,0,18,
16,8190,בת ים,6200,23,5,0,656,363,3,360,10,4,6,1,0,0,5,0,0,0,0,0,0,0,0,87,156,0,0,1,0,0,65,0,0,0,0,0,0,25,
16,8191,בת ים,6200,26,5,0,465,195,0,195,8,1,3,0,0,0,7,0,0,0,0,0,0,0,0,42,75,1,0,0,2,0,37,0,0,0,0,0,0,19,
16,8192,בת ים,6200,27,5,1,586,216,4,212,5,1,2,0,0,0,9,0,0,0,0,0,0,0,0,56,71,0,0,0,0,0,43,0,0,0,0,0,0,25,
16,8193,בת ים,6200,28.1,18,0,667,324,5,319,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,58,150,0,0,0,0,0,65,1,0,0,0,0,0,28,
16,8194,בת ים,6200,28.2,18,0,667,282,1,281,14,0,2,1,0,0,4,0,0,0,0,0,0,0,2,91,85,0,0,0,0,0,72,0,0,0,0,0,0,10,
16,8195,בת ים,6200,28.3,18,0,667,325,0,325,15,3,2,0,0,0,10,0,0,0,0,0,0,0,0,74,126,0,0,0,2,0,63,0,0,1,0,0,0,29,
16,8196,בת ים,6200,28.4,18,0,667,280,4,276,12,0,0,0,0,0,4,0,0,0,0,1,0,0,0,61,128,0,0,0,0,0,58,0,0,0,0,0,0,12,
16,8197,בת ים,6200,28.5,18,0,667,283,4,279,14,3,1,0,0,0,7,0,0,0,0,1,0,0,0,69,93,0,0,0,1,0,69,0,0,0,0,0,0,21,
16,8198,בת ים,6200,29.1,24,0,651,294,1,293,12,4,1,0,0,0,7,0,0,0,0,0,0,0,0,39,128,0,0,0,1,0,67,0,0,0,0,1,0,33,
16,8199,בת ים,6200,29.2,24,0,651,272,4,268,12,0,0,0,0,0,15,0,0,0,0,1,0,0,0,49,104,0,0,0,2,0,66,0,0,0,0,1,0,18,
16,8200,בת ים,6200,29.3,24,0,651,270,3,267,4,0,0,2,0,0,9,0,0,0,0,0,0,0,0,46,99,1,0,0,1,0,90,0,0,0,0,0,1,14,
16,8201,בת ים,6200,29.4,24,0,651,321,4,317,18,2,0,1,0,0,11,0,0,0,0,0,0,0,0,56,131,0,0,0,2,0,74,0,0,0,0,0,1,21,
16,8202,בת ים,6200,29.5,24,0,651,267,4,263,14,3,0,0,0,0,7,0,0,1,0,0,0,0,0,48,97,1,0,0,2,0,61,1,0,1,0,0,0,27,
16,8203,בת ים,6200,29.6,24,0,651,258,2,256,5,1,1,0,0,0,6,0,0,0,0,1,0,0,0,55,104,0,0,0,2,0,62,0,0,0,0,0,0,19,
16,8204,בת ים,6200,29.7,24,0,651,247,1,246,8,3,0,0,0,0,6,0,0,0,0,0,0,0,0,61,72,0,0,0,0,0,75,0,0,0,0,0,1,20,
16,8205,בת ים,6200,29.8,24,0,648,278,1,277,6,1,1,0,0,0,10,1,0,0,0,0,0,0,0,55,116,1,0,0,1,0,65,0,0,1,0,0,1,18,
16,8206,בת ים,6200,32,23,0,733,302,3,299,10,1,2,0,0,0,13,0,0,0,0,0,0,0,0,64,130,1,0,0,1,0,60,0,0,1,0,0,0,16,
16,8207,בת ים,6200,34,23,0,684,282,2,280,13,1,0,0,0,0,10,0,0,0,0,0,0,0,0,48,125,0,0,0,0,0,58,0,0,0,0,0,0,25,
16,8208,בת ים,6200,35,23,0,747,415,0,415,18,3,1,0,0,0,5,0,0,0,0,0,0,0,0,45,193,0,0,0,3,0,121,0,0,1,0,0,0,25,
16,8209,בת ים,6200,36,23,0,620,275,1,274,12,4,4,1,0,0,12,0,0,0,0,0,0,0,0,36,105,0,0,0,1,0,72,0,0,0,0,0,0,27,
16,8210,בת ים,6200,38,21,0,621,302,1,301,7,0,0,0,0,0,5,0,0,0,0,0,0,0,1,35,135,1,0,2,1,0,84,0,0,0,0,0,0,30,
16,8211,בת ים,6200,39,32,0,596,299,4,295,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,52,102,1,0,0,1,0,85,1,0,1,0,0,0,29,
16,8212,בת ים,6200,40,32,0,628,303,3,300,13,2,0,0,0,0,4,0,0,0,0,0,0,0,0,37,140,0,0,0,5,0,77,0,0,0,0,0,0,22,
16,8213,בת ים,6200,41,21,0,628,307,5,302,9,2,0,0,0,0,7,0,0,0,0,0,0,0,0,58,131,0,0,0,0,0,65,0,0,1,0,0,0,29,
16,8214,בת ים,6200,42,32,0,567,306,2,304,16,4,0,0,0,0,9,0,0,0,0,0,0,0,0,41,117,0,0,1,1,0,93,0,0,0,0,0,0,22,
16,8215,בת ים,6200,45,32,0,612,313,3,310,10,2,1,0,0,0,2,0,0,0,0,0,0,0,0,61,145,1,1,0,1,0,62,0,0,0,0,0,0,24,
16,8216,בת ים,6200,51,21,0,483,257,2,255,13,4,1,0,0,0,3,0,0,0,0,0,0,0,0,66,87,0,0,0,0,0,66,0,0,1,0,0,0,14,
16,8217,בת ים,6200,52,21,0,664,315,3,312,9,6,0,0,0,0,2,0,0,0,0,0,0,0,0,46,154,0,0,0,0,0,78,0,0,0,0,0,0,17,
16,8218,בת ים,6200,57,21,0,511,259,0,259,8,5,1,0,0,0,3,0,0,0,0,0,0,0,0,53,101,0,0,0,0,0,73,0,0,0,0,0,0,15,
16,8219,בת ים,6200,62,21,0,545,252,2,250,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,54,102,0,0,0,0,0,62,1,0,0,0,0,0,19,
16,8220,בת ים,6200,63,21,0,481,248,3,245,8,1,2,0,0,0,8,0,0,0,0,0,0,0,0,35,107,0,0,0,1,0,60,0,0,0,0,0,0,23,
16,8221,בת ים,6200,81,5,0,640,245,0,245,6,0,2,0,0,0,2,0,0,0,0,0,0,0,1,73,88,0,0,1,2,0,46,0,1,0,0,0,0,23,
16,8222,בת ים,6200,105.1,22,0,633,353,4,349,15,3,0,0,0,0,11,0,0,0,0,0,0,0,0,37,164,0,0,0,1,0,80,1,0,0,0,0,0,37,
16,8223,בת ים,6200,105.2,22,0,633,312,0,312,14,7,2,1,0,0,16,0,0,0,0,0,0,0,0,33,120,0,0,0,0,0,88,0,0,0,0,0,0,31,
16,8224,בת ים,6200,105.3,22,0,633,322,3,319,20,1,1,0,0,0,10,0,0,0,0,0,0,0,0,62,122,0,0,1,3,0,79,0,0,0,0,0,1,19,
16,8225,בת ים,6200,105.4,22,0,633,362,3,359,15,3,0,0,0,0,12,0,0,0,0,0,0,0,1,42,167,0,0,0,1,0,87,0,0,0,0,0,0,31,
16,8226,בת ים,6200,105.5,22,0,633,330,6,324,9,3,2,0,0,0,6,0,0,0,0,0,0,0,0,56,127,0,0,0,2,1,94,0,0,0,0,0,0,24,
16,8227,בת ים,6200,105.6,22,0,633,314,1,313,12,1,0,0,0,0,11,0,0,0,0,0,0,0,0,80,111,1,0,0,2,0,73,0,0,1,0,0,0,21,
16,8228,בת ים,6200,105.7,22,0,633,336,2,334,10,3,1,0,0,0,15,0,0,0,0,0,0,0,0,72,113,1,2,0,0,0,102,0,0,0,0,0,0,15,
16,8229,בת ים,6200,110,23,0,620,266,3,263,6,3,0,0,0,0,6,0,0,0,0,0,0,0,0,61,107,0,0,0,1,0,69,0,0,0,0,0,0,10,
16,8230,בת ים,6200,114,5,0,427,177,2,175,11,4,1,0,0,0,1,3,0,0,0,0,0,0,0,46,68,1,0,0,1,0,32,0,0,0,0,0,0,7,
16,8231,בת ים,6200,115,5,0,572,237,8,229,8,5,0,1,0,0,3,0,0,0,0,0,0,0,1,52,96,0,0,0,0,0,40,0,0,0,0,0,0,23,
16,8232,בת ים,6200,117,23,0,637,267,1,266,10,2,0,0,0,0,7,0,0,0,0,0,0,0,0,31,144,0,0,0,2,0,45,0,0,0,0,0,0,25,
16,8233,בת ים,6200,118,21,0,650,357,4,353,8,5,0,0,0,0,14,0,0,0,0,0,0,0,0,59,157,0,0,0,2,0,81,0,0,0,0,0,0,27,
16,8234,בת ים,6200,128,32,0,568,326,2,324,16,2,0,0,0,0,16,0,0,0,0,0,0,0,0,54,135,0,0,0,0,0,65,0,0,1,0,0,0,35,
16,8235,בת ים,6200,143,21,0,570,299,3,296,11,4,1,0,0,0,6,0,0,0,0,0,0,0,0,72,114,0,0,0,0,0,71,0,1,0,0,0,0,16,
16,8236,בת ים,6200,145,21,1,512,298,2,296,21,3,0,0,0,0,4,0,0,0,0,0,0,0,0,49,136,0,0,0,0,0,69,0,0,0,0,0,0,14,
16,8237,בת ים,6200,152,21,0,637,347,2,345,6,5,1,1,0,0,5,0,0,0,0,0,0,0,0,79,147,1,0,0,2,1,77,0,0,0,0,0,0,20,
16,8238,בת ים,6200,184,21,0,730,371,2,369,24,3,0,1,0,0,14,0,0,0,0,0,0,0,0,72,150,0,0,0,3,0,84,1,0,0,0,0,0,17,
16,8239,בת ים,6200,187,5,0,567,195,0,195,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,51,82,0,0,0,3,0,40,0,0,0,0,0,0,7,
16,8240,בת ים,6200,192,5,0,460,207,0,207,17,0,7,0,0,0,4,0,0,0,0,0,0,0,0,26,78,1,0,0,1,0,65,0,0,0,0,0,0,8,
16,8241,בת ים,6200,193.1,70,0,591,337,2,335,10,2,0,0,0,0,5,0,0,0,0,0,0,0,0,21,188,1,0,0,1,0,70,0,0,0,0,0,0,37,
16,8242,בת ים,6200,193.2,70,0,591,336,1,335,9,4,2,0,0,0,10,0,0,0,0,0,0,0,0,29,177,1,0,0,0,0,82,1,0,0,0,0,0,20,
16,8243,בת ים,6200,193.3,70,0,591,346,1,345,16,4,4,0,0,0,12,0,0,0,0,0,0,0,0,29,173,0,0,0,1,0,87,0,0,0,0,0,0,19,
16,8244,בת ים,6200,193.4,70,0,591,329,4,325,19,1,1,3,0,0,12,0,0,0,0,0,0,0,0,35,152,1,0,0,1,0,81,0,0,0,0,0,1,18,
16,8245,בת ים,6200,193.5,70,0,591,335,4,331,8,1,2,0,0,0,9,0,0,0,0,0,0,0,0,37,176,1,0,0,2,0,77,0,0,0,1,0,0,17,
16,8246,בת ים,6200,193.6,70,0,588,307,0,307,17,1,1,0,0,0,3,3,0,0,0,0,0,0,0,47,137,0,0,0,5,0,74,0,0,1,0,0,0,18,
16,8247,בת ים,6200,201,21,0,425,229,1,228,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,43,88,0,0,0,6,0,50,0,0,0,0,0,0,27,
16,8248,בת ים,6200,1,31,0,601,357,5,352,6,0,1,0,0,0,10,0,0,0,0,0,0,0,0,20,199,0,0,0,0,0,38,0,0,0,0,0,0,78,
16,8249,בת ים,6200,2,16,0,550,294,2,292,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,42,149,0,1,0,1,0,38,0,0,0,0,0,0,44,
16,8250,בת ים,6200,3,31,0,548,281,1,280,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,41,127,2,0,0,3,0,52,0,0,0,0,0,0,44,
16,8251,בת ים,6200,4,16,0,572,294,2,292,13,3,0,1,0,0,6,0,0,0,0,0,0,0,0,65,123,0,0,0,1,0,61,0,0,0,0,0,0,19,
16,8252,בת ים,6200,6,20,0,555,351,1,350,14,8,0,0,0,0,6,0,0,0,0,0,0,0,0,26,154,1,0,0,0,0,55,0,0,1,0,0,0,85,
16,8253,בת ים,6200,7,30,0,702,424,0,424,11,7,3,1,0,0,18,0,0,0,0,0,0,0,0,10,198,0,1,0,1,0,38,0,0,0,0,0,0,136,
16,8254,בת ים,6200,8,20,0,650,294,0,294,11,4,1,0,0,0,5,0,0,0,0,0,1,0,0,49,143,0,0,0,1,0,39,0,0,0,0,0,0,40,
16,8255,בת ים,6200,9,20,0,658,376,2,374,12,6,0,0,0,0,18,0,0,0,0,0,0,0,0,20,178,1,0,0,5,0,33,0,0,0,0,0,0,101,
16,8256,בת ים,6200,10,16,0,696,292,2,290,13,9,2,1,0,0,4,0,0,0,0,0,0,0,0,77,108,0,0,0,1,0,55,0,0,0,0,0,0,20,
16,8257,בת ים,6200,11,20,0,488,203,2,201,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,55,67,1,0,0,1,0,55,0,0,0,0,0,0,11,
16,8258,בת ים,6200,12,20,0,476,189,2,187,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,26,87,0,0,0,0,0,49,0,0,0,0,0,0,14,
16,8259,בת ים,6200,13,3,0,549,363,3,360,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,12,176,0,0,0,1,0,29,0,1,0,0,0,0,123,
16,8260,בת ים,6200,14,3,0,571,325,1,324,8,4,1,0,0,0,8,0,0,0,0,0,0,0,0,55,129,1,0,0,2,0,48,0,0,0,0,0,0,68,
16,8261,בת ים,6200,15,31,0,593,276,1,275,8,3,4,0,0,0,5,0,0,0,0,1,0,0,0,66,120,0,0,0,5,0,40,0,1,0,0,0,0,22,
16,8262,בת ים,6200,37,30,0,718,344,1,343,7,4,2,0,0,0,3,0,0,0,0,0,0,0,0,75,161,0,0,0,1,0,61,0,0,0,0,0,0,29,
16,8263,בת ים,6200,53,49,0,722,406,4,402,16,1,0,0,0,0,12,0,0,0,0,0,0,0,0,78,165,0,0,0,2,0,100,0,0,0,0,0,0,28,
16,8264,בת ים,6200,54,49,0,740,383,5,378,13,12,0,0,0,0,9,0,0,0,0,0,0,0,0,49,183,0,0,0,2,0,99,0,0,0,0,0,0,11,
16,8265,בת ים,6200,55,49,0,610,361,3,358,5,3,0,1,0,0,5,0,0,1,0,0,0,0,0,60,171,0,0,0,1,0,84,0,0,0,0,0,0,27,
16,8266,בת ים,6200,58,49,0,614,343,4,339,7,12,1,1,0,0,7,0,0,0,0,0,0,0,0,52,152,0,0,0,1,0,76,0,0,0,0,0,0,30,
16,8267,בת ים,6200,59,49,0,551,250,0,250,10,1,0,1,0,0,4,0,0,1,0,0,0,0,0,53,119,0,0,0,2,0,43,0,0,0,1,0,0,15,
16,8268,בת ים,6200,60,49,0,523,263,3,260,16,4,2,0,0,0,8,0,0,0,0,0,0,0,0,60,87,0,0,0,2,0,59,0,0,0,0,0,0,22,
16,8269,בת ים,6200,65,49,0,770,371,2,369,11,10,0,1,0,0,10,0,0,0,0,0,0,0,0,56,174,1,0,0,2,0,79,0,0,0,0,0,0,25,
16,8270,בת ים,6200,66,49,0,674,389,4,385,18,6,0,1,0,0,6,0,1,0,0,1,0,0,0,48,159,0,0,0,2,0,109,0,0,0,0,0,0,34,
16,8271,בת ים,6200,67,49,0,482,277,0,277,14,4,1,0,0,0,15,0,0,0,0,0,0,0,0,28,110,0,0,0,1,0,82,0,0,0,0,0,0,22,
16,8272,בת ים,6200,72,29,0,630,358,2,356,12,2,0,1,0,0,6,0,0,0,0,0,0,0,0,75,174,0,0,0,1,0,72,0,0,0,0,0,0,13,
16,8273,בת ים,6200,73,29,0,566,245,3,242,13,3,2,1,0,0,5,0,0,0,0,0,0,0,0,33,95,1,0,0,0,0,71,0,0,0,0,0,1,17,
16,8274,בת ים,6200,74,16,1,526,262,7,255,10,2,0,0,0,0,6,0,0,0,0,0,0,0,0,60,96,0,1,0,1,0,73,0,0,0,0,0,0,6,
16,8275,בת ים,6200,75,16,0,526,232,2,230,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,98,0,0,0,0,0,69,0,1,0,0,0,0,9,
16,8276,בת ים,6200,76,16,0,587,244,0,244,8,5,0,0,0,0,4,0,0,0,0,0,0,1,0,50,81,0,1,0,1,0,64,0,1,0,0,0,0,28,
16,8277,בת ים,6200,77,29,0,467,222,2,220,8,2,0,0,0,0,10,0,0,0,0,0,0,0,0,37,97,0,0,0,1,0,58,0,0,0,0,0,0,7,
16,8278,בת ים,6200,79,29,0,633,332,1,331,11,7,0,0,0,0,8,0,0,0,1,0,0,0,0,58,135,0,0,0,0,0,86,0,0,0,0,0,0,25,
16,8279,בת ים,6200,80,29,0,544,305,7,298,12,1,1,0,0,0,6,0,0,1,0,0,0,0,0,63,107,0,0,0,1,0,87,0,0,0,0,0,0,19,
16,8280,בת ים,6200,83,12,0,623,273,0,273,10,4,0,0,1,0,5,0,0,0,0,0,0,0,0,51,126,1,0,0,1,0,56,0,0,0,0,0,1,17,
16,8281,בת ים,6200,86,12,0,531,280,2,278,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,62,104,0,0,0,1,0,70,0,0,0,0,0,0,30,
16,8282,בת ים,6200,87,12,0,591,287,1,286,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,67,121,0,0,0,1,0,58,0,0,0,0,0,0,25,
16,8283,בת ים,6200,88,12,0,634,285,3,282,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,63,129,0,0,0,3,0,51,0,0,0,0,0,0,28,
16,8284,בת ים,6200,90,20,0,602,237,2,235,8,5,0,0,0,0,4,0,0,0,0,0,0,0,0,55,76,0,0,0,1,0,60,0,0,0,0,0,0,26,
16,8285,בת ים,6200,91,14,0,553,249,0,249,13,2,1,0,0,0,5,1,0,0,0,0,0,0,0,46,102,0,0,0,1,0,60,0,0,0,0,0,0,18,
16,8286,בת ים,6200,92,14,0,565,239,2,237,15,0,0,1,0,0,1,0,0,0,1,0,0,0,1,47,94,0,1,0,3,0,48,0,0,1,0,0,0,24,
16,8287,בת ים,6200,94,14,0,519,269,2,267,3,3,0,1,0,0,6,0,0,0,0,0,0,0,0,106,91,0,0,0,1,0,46,0,0,1,0,0,0,9,
16,8288,בת ים,6200,103,12,0,551,289,3,286,14,1,1,0,0,0,5,0,0,0,0,0,0,0,0,53,120,0,0,0,3,0,60,0,0,0,0,1,1,27,
16,8289,בת ים,6200,106,30,0,712,365,3,362,6,3,14,0,0,0,4,1,0,0,0,0,0,0,0,65,153,0,0,0,1,0,45,0,0,0,0,0,0,70,
16,8290,בת ים,6200,108,3,0,607,409,2,407,15,6,5,0,0,0,2,0,0,0,0,0,0,0,0,5,215,0,0,0,2,0,39,0,0,0,0,0,0,118,
16,8291,בת ים,6200,112.1,72,0,335,214,2,212,14,2,0,0,0,0,3,0,0,0,0,0,0,0,0,19,85,0,0,0,1,0,81,0,0,0,0,1,0,6,
16,8292,בת ים,6200,112.2,72,0,362,207,0,207,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,19,80,0,0,0,0,0,76,0,0,0,0,0,1,6,
16,8293,בת ים,6200,141,49,0,720,392,0,392,12,8,1,2,0,0,9,0,0,0,0,0,0,0,0,56,168,0,0,0,6,0,94,0,1,2,0,0,0,33,
16,8294,בת ים,6200,151,49,0,523,287,2,285,9,7,0,1,0,0,9,0,0,0,0,0,0,0,0,28,151,0,1,0,1,0,46,0,0,0,0,0,0,32,
16,8295,בת ים,6200,180,49,0,526,302,1,301,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,37,143,0,0,0,2,0,77,0,0,0,0,0,0,27,
16,8296,בת ים,6200,181,49,0,684,369,5,364,11,8,0,0,0,0,12,0,0,0,0,0,0,0,0,63,173,0,0,0,0,0,70,0,0,0,0,0,0,27,
16,8297,בת ים,6200,182,49,0,708,400,6,394,15,6,1,2,0,0,15,0,0,0,0,2,0,0,0,66,139,0,0,0,4,1,101,0,0,0,0,0,0,42,
16,8298,בת ים,6200,188,29,0,500,262,1,261,13,4,0,2,0,0,7,0,0,0,0,0,0,0,0,44,105,0,0,0,0,0,61,0,0,0,0,0,0,25,
16,8299,בת ים,6200,189,14,0,541,252,1,251,17,4,0,0,0,0,3,0,1,0,0,0,0,0,0,61,65,1,0,0,2,0,65,0,0,0,0,0,1,31,
