סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
8,3519,קרית אתא,6800,52,11,0,556,327,0,327,7,4,0,2,0,0,0,8,0,0,0,0,0,0,0,7,53,154,4,0,0,0,43,0,0,0,0,2,0,0,0,43
8,3414,קרית ביאליק,9500,1.2,5,0,569,375,0,375,4,8,0,0,0,0,0,10,0,0,0,0,0,0,0,6,70,146,14,0,0,0,107,0,0,0,0,0,0,0,0,10
17,8913,קרית גת,2630,1,10,0,413,212,4,208,7,4,0,0,0,0,1,14,0,2,0,1,0,0,1,8,6,91,0,0,0,0,40,0,1,0,0,1,0,0,0,31
17,8914,קרית גת,2630,2,22,0,625,388,4,384,17,4,0,0,0,0,0,11,0,1,0,0,1,0,0,11,35,177,0,0,0,0,39,0,1,0,0,0,0,0,0,87
17,8924,קרית גת,2630,13,2,0,690,409,2,407,9,10,0,1,0,0,1,13,0,1,0,0,0,0,0,11,37,182,1,1,0,0,43,0,0,0,0,0,1,1,0,95
17,8928,קרית גת,2630,17,18,0,512,346,1,345,12,2,0,0,0,0,0,13,0,0,0,0,0,0,1,8,18,179,6,0,0,0,50,1,0,0,0,0,0,0,0,55
17,8938,קרית גת,2630,28,8,0,644,397,4,393,12,12,0,0,0,0,0,12,0,0,0,1,0,0,0,2,47,190,0,0,0,0,64,0,3,0,0,0,0,1,0,49
17,8950,קרית גת,2630,36,11,0,509,288,7,281,3,13,0,0,0,0,0,3,0,0,0,0,0,0,1,8,33,98,1,0,0,0,73,0,7,0,0,0,0,1,1,39
17,8957,קרית גת,2630,51,13,0,562,363,3,360,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,181,79,2,0,0,0,71,0,0,0,0,0,0,1,2,13
17,8973,קרית גת,2630,70.1,23,0,697,486,5,481,15,2,0,1,0,0,1,15,0,1,0,0,0,0,0,10,52,233,0,0,0,0,99,0,0,0,0,0,0,0,0,52
17,8976,קרית גת,2630,70.4,23,0,694,488,0,488,11,2,1,0,0,0,1,22,0,0,0,0,0,0,0,5,112,202,1,0,0,0,94,0,0,0,0,0,0,0,0,37
8,3382,קרית טבעון,2300,8,7,0,589,434,0,434,40,2,5,0,0,0,1,11,0,0,0,0,0,0,0,1,23,34,49,0,0,0,265,1,0,0,0,0,0,0,1,1
8,3554,קרית ים,9600,5,5,0,553,274,2,272,3,2,0,0,0,0,0,9,0,0,0,0,0,0,0,3,72,111,2,0,0,0,35,0,0,0,0,0,0,0,0,35
8,3557,קרית ים,9600,8,27,0,645,328,2,326,6,3,2,0,0,0,0,19,0,0,1,0,0,0,0,7,38,170,2,0,0,0,54,0,0,0,0,0,0,0,0,24
8,3559,קרית ים,9600,10,27,0,586,270,5,265,9,1,1,0,0,0,0,6,1,0,0,0,0,0,0,10,55,131,1,0,0,0,34,0,0,0,0,1,0,0,0,15
8,3560,קרית ים,9600,11,27,0,669,314,4,310,6,6,0,0,0,0,0,10,0,0,0,0,0,0,0,4,43,170,5,0,0,0,45,0,0,0,0,0,0,0,0,21
8,3569,קרית ים,9600,20,9,0,734,434,4,430,13,1,0,0,0,0,0,12,0,1,0,0,0,0,2,2,124,149,4,0,0,0,107,0,1,0,0,0,0,1,0,13
8,3570,קרית ים,9600,21,8,0,612,234,5,229,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,78,90,1,0,0,0,45,0,0,1,0,0,0,0,0,5
8,3580,קרית ים,9600,31,2,0,566,264,4,260,4,2,0,1,0,0,0,4,0,0,0,0,1,0,1,3,91,98,1,0,0,0,35,0,3,0,0,0,0,0,0,16
8,3587,קרית ים,9600,38,30,0,638,362,4,358,7,2,1,0,0,0,0,7,0,0,0,0,0,0,0,2,110,150,1,0,0,0,66,0,0,0,0,0,0,0,1,11
8,3588,קרית ים,9600,39,21,0,522,329,3,326,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,119,130,1,0,0,0,56,0,0,0,0,0,0,0,0,10
8,3596,קרית ים,9600,47,27,0,481,282,4,278,5,7,0,0,0,0,0,13,0,1,0,0,1,0,0,3,24,170,4,0,0,0,27,0,0,0,0,0,0,0,0,23
8,3597,קרית ים,9600,48,9,0,701,495,4,491,28,1,0,0,0,0,0,21,0,2,0,0,0,0,0,8,86,183,1,0,0,0,143,1,1,0,0,0,0,0,0,16
8,3602,קרית ים,9600,53,15,0,549,378,2,376,11,2,2,2,0,0,0,10,0,0,1,0,0,0,0,5,63,169,5,0,0,0,93,0,0,0,0,0,0,0,0,13
8,3612,קרית מוצקין,8200,4,2,0,654,344,1,343,24,3,0,0,0,0,0,8,0,1,0,0,0,0,1,3,30,127,11,0,0,0,128,0,0,0,0,0,1,0,0,6
8,3641,קרית מוצקין,8200,27,6,0,606,383,4,379,21,0,0,1,0,0,0,8,0,0,0,0,0,0,1,10,35,160,7,0,0,0,120,0,2,0,0,0,1,0,1,12
8,3657,קרית מוצקין,8200,60,17,0,677,523,1,522,48,2,0,0,0,0,0,21,0,1,0,1,0,0,0,0,37,162,6,0,0,0,236,0,0,0,0,0,0,0,0,8
17,8985,קרית מלאכי,1034,2,4,0,710,394,4,390,12,19,2,0,1,0,1,11,0,0,0,0,1,0,1,8,16,150,0,0,0,0,93,0,7,0,0,2,1,1,0,64
17,8989,קרית מלאכי,1034,6.1,7,0,546,344,0,344,12,17,0,0,0,0,1,29,0,1,2,0,0,0,0,21,5,143,2,0,0,0,50,0,2,0,0,0,0,1,0,58
17,9002,קרית מלאכי,1034,18,4,0,587,376,4,372,8,39,0,0,0,0,1,21,0,0,0,0,0,0,1,14,8,128,0,1,2,0,74,0,3,0,0,1,0,1,0,70
3,1251,קרית שמונה,2800,10,1,0,461,268,1,267,17,1,1,0,0,0,0,10,0,0,0,0,0,0,0,4,32,143,4,0,0,0,24,0,0,0,0,0,0,0,0,31
11,5147,ראש העין,2640,42,64,0,503,387,0,387,17,3,0,0,0,0,0,15,0,0,0,0,0,0,0,3,9,67,42,0,0,0,224,0,0,0,0,0,0,0,0,7
11,5166,ראש העין,2640,66.4,74,0,582,488,0,488,13,2,0,0,0,0,0,40,0,0,0,0,0,0,0,10,28,117,9,0,1,0,253,0,1,0,0,0,0,0,1,13
11,5175,ראש העין,2640,950,75,0,311,250,2,248,15,1,0,0,0,0,0,7,0,0,0,0,0,0,0,5,23,66,4,0,0,0,121,0,0,0,0,0,0,0,0,6
13,5899,ראשון לציון,8300,19.3,9,0,615,423,2,421,19,1,1,0,0,0,0,17,0,0,0,0,0,0,0,4,60,107,15,0,0,0,191,0,1,0,0,0,0,0,0,5
13,5909,ראשון לציון,8300,29,12,0,597,347,0,347,23,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,56,100,6,0,0,0,135,0,1,0,0,0,0,0,0,15
13,5764,ראשון לציון,8300,30,36,0,502,260,1,259,12,8,0,0,0,0,0,9,0,1,0,0,0,0,0,0,67,68,7,0,0,0,81,0,0,0,0,0,0,0,1,5
13,5912,ראשון לציון,8300,41,76,0,677,422,4,418,25,6,0,0,0,0,1,17,0,0,0,0,0,0,0,3,76,105,13,1,0,0,164,0,0,0,0,0,0,0,0,7
13,5839,ראשון לציון,8300,50.4,38,0,681,490,0,490,36,3,0,1,0,0,0,12,0,0,1,0,0,0,0,3,28,149,17,2,0,0,227,0,0,0,0,0,0,0,0,11
13,5843,ראשון לציון,8300,52,102,0,667,420,8,412,12,5,0,0,0,0,0,12,0,1,0,0,0,0,1,13,39,194,5,0,0,0,98,0,0,0,0,2,1,0,0,29
13,5847,ראשון לציון,8300,58,39,0,747,509,1,508,13,5,0,0,0,0,0,32,0,0,0,0,0,0,0,10,24,279,5,0,0,0,113,0,0,0,0,0,0,0,0,27
13,5986,ראשון לציון,8300,90.4,25,0,618,428,3,425,24,7,0,0,0,0,0,15,0,0,0,0,0,0,0,6,36,194,4,0,0,0,124,0,0,0,0,0,0,0,0,15
13,5989,ראשון לציון,8300,90.7,25,0,616,397,3,394,20,1,1,0,0,0,0,4,0,0,0,0,0,0,1,3,42,179,9,0,0,0,123,0,0,0,0,0,0,0,0,11
13,5938,ראשון לציון,8300,110,50,0,572,424,0,424,45,3,0,0,0,0,0,14,0,0,0,0,0,0,0,3,17,85,27,0,0,0,225,0,0,0,0,0,0,0,0,5
13,5797,ראשון לציון,8300,137,51,0,727,429,2,427,17,10,1,1,0,0,0,11,0,0,0,1,0,0,0,6,78,156,6,0,0,0,122,0,1,0,0,0,0,0,1,16
13,5998,ראשון לציון,8300,155,119,0,704,520,3,517,33,2,0,0,0,0,0,19,0,2,0,1,0,0,0,11,25,225,8,0,0,0,174,0,0,0,0,0,0,0,0,17
13,6007,ראשון לציון,8300,181,21,0,746,579,4,575,36,3,0,0,0,0,0,23,0,2,0,0,0,0,0,8,43,190,13,1,0,0,246,0,0,0,0,0,0,0,0,10
13,6029,ראשון לציון,8300,196,32,0,600,442,0,442,38,2,0,0,0,0,0,18,0,1,0,0,0,0,0,3,28,128,14,0,0,0,192,0,0,0,0,0,1,0,0,17
13,5815,ראשון לציון,8300,223,55,0,488,273,3,270,17,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,44,78,5,0,0,0,106,0,0,0,0,1,0,0,0,10
13,5953,ראשון לציון,8300,227,6,0,574,363,0,363,22,2,0,0,0,0,0,13,0,0,0,0,0,0,0,3,63,95,7,0,0,0,150,1,0,0,0,0,0,0,0,7
13,5879,ראשון לציון,8300,234.2,14,0,695,452,2,450,23,5,1,0,0,0,0,39,0,0,0,0,0,0,0,12,55,117,13,0,0,0,171,0,0,0,0,0,0,0,0,14
13,6040,ראשון לציון,8300,241.5,53,0,587,383,2,381,18,5,0,0,0,0,0,12,0,0,0,0,0,0,0,1,24,174,4,1,0,0,123,0,0,0,0,0,0,0,0,19
13,6041,ראשון לציון,8300,241.6,53,0,582,387,2,385,24,5,1,0,0,0,0,10,0,0,0,0,0,0,0,3,34,163,2,0,0,0,123,0,0,0,0,0,0,0,1,19
13,5958,ראשון לציון,8300,247.4,42,0,632,460,0,460,30,1,0,0,0,0,0,18,0,1,0,0,0,0,0,4,39,114,17,0,0,0,234,0,0,0,0,0,0,0,0,2
13,5822,ראשון לציון,8300,251,7,0,515,314,1,313,23,1,2,0,0,0,0,4,0,0,0,0,0,0,0,2,61,101,8,0,1,0,103,0,1,0,0,0,0,0,0,6
13,6063,ראשון לציון,8300,272,82,0,631,440,3,437,13,3,0,1,0,0,1,22,0,1,0,0,0,0,0,12,42,194,10,0,0,0,116,0,3,0,0,0,0,0,0,19
13,5824,ראשון לציון,8300,300,63,0,493,287,2,285,10,1,0,0,1,0,0,11,0,0,0,0,0,0,0,1,57,108,3,0,0,0,80,0,0,0,0,0,0,0,0,13
13,5827,ראשון לציון,8300,336,52,0,554,400,2,398,16,1,1,0,0,0,0,11,0,0,0,0,0,0,0,1,79,149,6,0,0,0,126,0,0,0,0,0,0,0,0,8
13,5969,ראשון לציון,8300,507.2,122,1,568,436,3,433,22,4,0,0,0,0,0,10,0,0,0,0,0,0,0,6,36,112,7,1,0,0,225,0,0,0,0,0,0,0,0,10
13,6093,ראשון לציון,8300,953,108,0,793,572,0,572,15,1,0,1,0,0,0,25,0,2,0,0,0,0,0,9,27,298,3,0,0,0,165,0,0,0,0,0,0,0,0,26
13,6194,רחובות,8400,4.1,22,0,583,311,4,307,6,0,0,0,0,0,2,12,0,5,1,0,1,0,0,6,11,134,3,0,0,0,81,0,9,1,0,0,0,1,0,34
13,6106,רחובות,8400,33.5,1,0,641,456,0,456,5,120,0,0,0,0,1,30,0,1,0,1,0,0,0,22,15,77,0,0,0,0,35,0,0,0,0,0,0,0,0,149
13,6109,רחובות,8400,35,26,0,667,428,2,426,35,3,2,1,0,0,0,29,0,2,0,0,0,0,0,9,53,94,32,0,0,0,153,0,0,0,0,0,0,0,0,13
13,6110,רחובות,8400,36,26,0,633,402,2,400,39,1,3,0,0,0,0,21,0,2,0,0,0,0,0,4,41,56,49,0,0,0,184,0,0,0,0,0,0,0,0,0
13,6146,רחובות,8400,66,2,0,484,347,1,346,23,3,2,0,0,0,0,17,0,0,0,0,0,0,0,5,44,55,22,0,0,0,169,0,0,0,0,0,0,0,0,6
13,6236,רחובות,8400,78,3,0,629,372,1,371,14,4,0,0,0,0,1,16,0,1,0,0,0,0,0,16,80,143,3,0,0,0,71,0,1,0,0,0,0,0,0,21
13,6167,רחובות,8400,119,34,0,574,337,1,336,8,6,1,0,0,0,0,21,0,1,0,0,0,0,0,24,60,114,4,0,0,0,74,0,2,0,0,0,0,0,1,20
13,6189,רחובות,8400,950,18,0,511,254,2,252,23,0,13,0,0,0,1,8,0,0,0,0,0,0,2,0,9,12,90,0,0,0,93,0,0,0,0,0,0,0,0,1
3,1185,ריחאניה,540,1,1,0,470,278,9,269,61,0,41,0,0,0,0,6,0,0,0,0,0,0,1,1,16,1,13,0,0,0,124,0,0,0,0,0,0,0,0,5
8,3403,רכסים,922,5.1,11,0,412,374,2,372,0,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232
5,1616,רם-און,1069,1,1,0,647,501,2,499,61,1,1,0,0,0,2,12,0,0,0,0,0,0,0,2,12,41,49,0,0,0,318,0,0,0,0,0,0,0,0,0
12,5298,רמלה,8500,14.3,23,0,585,360,2,358,16,1,34,0,0,0,0,16,0,0,1,0,0,0,0,10,8,159,10,0,0,0,64,0,0,0,0,0,0,0,0,39
12,5299,רמלה,8500,14.4,23,0,585,376,6,370,16,4,33,0,0,0,2,19,0,1,0,0,0,0,0,3,12,167,3,0,0,0,62,0,0,0,0,0,0,0,1,47
12,5300,רמלה,8500,14.5,23,0,581,347,5,342,21,0,56,0,0,0,0,14,0,0,1,0,0,0,0,7,12,132,12,0,1,0,56,0,0,0,0,0,0,0,1,29
12,5303,רמלה,8500,18,28,0,565,336,2,334,20,1,103,0,0,0,1,2,0,0,0,0,0,0,0,3,2,96,1,0,14,0,44,0,0,0,0,0,0,0,0,47
12,5304,רמלה,8500,19,31,0,606,401,2,399,13,4,0,0,0,0,0,15,0,1,0,0,0,0,1,12,12,207,2,0,0,0,36,0,0,0,0,0,0,0,0,96
12,5308,רמלה,8500,23,7,0,665,453,7,446,15,6,0,0,0,0,1,21,0,0,0,0,0,0,0,11,15,219,1,0,0,0,65,0,1,0,0,0,0,1,0,90
12,5321,רמלה,8500,34.2,27,0,581,349,5,344,11,3,34,0,1,0,0,10,0,0,2,0,0,0,0,16,15,163,3,0,2,0,32,0,0,0,0,0,0,0,0,52
12,5332,רמלה,8500,49,9,0,489,295,0,295,8,2,7,0,0,0,0,5,0,0,0,0,0,0,0,7,12,144,2,0,0,0,21,0,0,0,0,0,0,0,0,87
12,5339,רמלה,8500,55,5,0,565,278,2,276,5,2,1,0,0,0,0,8,0,0,0,0,0,0,0,4,22,149,0,1,0,0,26,0,0,0,0,0,0,0,0,58
12,5342,רמלה,8500,57,5,0,476,278,3,275,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,6,13,128,2,0,0,0,29,0,2,0,0,0,0,0,0,84
12,5345,רמלה,8500,60,20,0,498,254,4,250,5,1,36,0,0,0,0,5,0,1,0,0,0,0,0,3,12,108,6,0,1,0,42,0,1,0,0,0,0,1,0,28
12,5364,רמלה,8500,83,5,0,406,230,9,221,5,0,6,0,0,0,0,3,0,0,0,0,0,0,0,1,30,111,0,0,0,0,32,0,1,1,0,0,1,1,0,29
12,5369,רמלה,8500,84.5,12,0,684,436,2,434,3,4,2,0,0,0,0,5,0,0,0,0,0,0,0,5,71,238,2,0,0,0,51,0,0,0,0,1,0,1,0,51
12,5370,רמלה,8500,84.6,12,0,684,463,6,457,0,5,7,0,0,0,0,16,0,0,0,0,0,0,0,2,94,233,1,0,0,0,40,0,0,0,0,0,0,0,0,59
15,7605,רמת גן,8600,12,14,0,513,364,0,364,27,3,0,0,0,0,0,14,0,0,0,0,0,0,0,1,18,56,38,0,0,0,195,0,0,0,0,0,0,0,0,12
15,7634,רמת גן,8600,44,115,0,547,311,5,306,29,4,1,0,0,0,0,7,0,0,0,0,0,0,0,2,35,88,15,0,0,0,119,0,0,1,0,1,0,0,1,3
15,7660,רמת גן,8600,82,1,0,675,352,3,349,24,1,0,1,0,0,1,14,0,0,0,0,0,0,0,2,31,80,34,0,0,0,154,0,0,0,0,0,0,0,2,5
15,7666,רמת גן,8600,88,1,1,756,495,6,489,46,10,2,0,0,0,0,12,0,0,0,0,0,0,0,0,22,107,44,0,0,0,241,0,0,0,0,0,0,0,1,4
15,7668,רמת גן,8600,99,80,0,544,342,4,338,35,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,20,97,21,0,0,0,138,0,0,0,0,0,1,0,0,8
15,7682,רמת גן,8600,117,113,0,456,313,1,312,13,7,1,0,0,0,0,67,0,1,0,0,0,0,0,15,9,120,4,0,0,0,26,0,1,0,0,0,0,0,0,48
15,7683,רמת גן,8600,118,80,0,766,425,1,424,27,8,1,0,0,0,0,14,0,0,0,0,0,0,0,0,25,104,26,0,0,0,209,0,3,0,0,0,0,0,0,7
15,7688,רמת גן,8600,125,55,0,691,465,4,461,30,22,3,0,0,0,0,24,0,0,0,0,0,0,0,3,28,107,38,0,0,0,193,0,0,0,0,0,0,0,0,13
15,7690,רמת גן,8600,127,55,0,484,323,0,323,17,24,1,0,0,0,0,24,0,0,0,0,0,0,0,6,11,74,17,0,0,0,123,0,0,0,0,0,0,0,0,26
15,7709,רמת גן,8600,153.4,23,0,682,447,0,447,31,16,3,0,0,0,0,29,0,0,0,0,0,0,1,6,41,109,25,0,0,0,165,2,0,0,0,0,0,0,0,19
15,7716,רמת גן,8600,160,34,0,725,435,0,435,37,3,4,0,0,0,0,18,0,0,0,0,0,0,0,5,32,95,35,0,0,0,190,0,0,0,0,0,0,0,0,16
15,7717,רמת גן,8600,163,24,0,700,523,2,521,50,0,1,0,0,0,0,24,0,0,0,0,0,0,0,6,20,131,26,0,0,0,236,0,0,0,0,0,0,0,0,27
15,7772,רמת גן,8600,234,22,0,657,437,2,435,21,13,0,0,0,0,0,14,0,0,0,0,0,0,0,4,26,238,12,0,1,0,48,0,0,0,0,0,0,1,0,57
15,7780,רמת גן,8600,238.5,16,0,615,413,0,413,34,1,2,0,0,0,0,20,0,0,0,0,0,0,0,1,21,69,34,0,0,0,225,0,0,0,0,0,0,0,0,6
15,7791,רמת גן,8600,502,100,0,608,439,0,439,18,1,3,0,0,0,1,14,0,0,0,0,0,0,0,1,24,79,45,0,0,0,249,0,0,0,0,0,0,0,0,4
5,1990,רמת דוד,135,1,1,0,355,288,2,286,41,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,6,21,45,0,0,0,166,0,0,0,0,0,0,0,0,0
15,7801,רמת השרון,2650,2.3,17,0,601,433,2,431,26,17,1,0,0,0,0,16,0,1,0,0,0,0,0,2,12,139,30,0,0,0,158,0,0,0,0,0,1,0,0,28
15,7806,רמת השרון,2650,7.1,14,0,607,433,1,432,41,2,0,0,0,0,1,4,0,1,0,0,0,0,0,3,3,49,86,0,0,0,242,0,0,0,0,0,0,0,0,0
15,7823,רמת השרון,2650,21,8,0,726,527,1,526,53,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,14,83,53,0,1,0,306,0,0,0,0,0,1,0,0,2
5,1898,רמת ישי,122,3,4,0,592,458,0,458,33,0,0,0,0,0,0,14,0,1,0,0,0,0,0,7,19,121,16,0,0,0,238,1,0,0,0,0,0,0,1,7
5,1900,רמת ישי,122,5,2,0,721,561,3,558,33,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,26,164,23,0,0,0,279,0,0,1,0,1,0,0,0,6
19,10447,רעננה,8700,7,41,0,680,457,3,454,37,7,0,0,0,0,0,35,0,0,0,0,0,0,0,5,16,102,27,0,0,0,200,0,1,0,1,0,0,1,0,22
19,10449,רעננה,8700,9,7,0,626,419,2,417,28,9,0,0,0,0,0,42,0,2,0,0,0,0,0,6,18,86,40,0,0,0,168,0,1,0,0,0,0,0,0,17
19,10481,רעננה,8700,38,7,0,697,458,1,457,21,10,0,0,0,0,0,81,0,0,0,0,0,0,0,6,23,107,23,0,0,0,161,0,0,0,0,0,0,0,0,25
19,10483,רעננה,8700,40,7,0,657,437,3,434,15,7,0,0,0,0,0,53,0,0,0,0,0,0,0,4,14,91,32,0,0,0,189,0,0,0,0,0,0,0,0,29
19,10538,רעננה,8700,97,42,0,716,505,2,503,33,0,0,0,1,0,0,37,0,0,0,0,0,0,0,6,25,109,38,0,0,0,248,0,0,0,0,0,0,0,0,6
19,10540,רעננה,8700,100,19,0,618,416,1,415,24,12,3,0,0,0,0,48,0,0,0,0,0,0,0,10,12,95,32,0,0,0,153,0,1,0,0,0,0,0,0,25
5,1561,שבלי - אום אל-גנם,913,3,2,0,739,405,3,402,27,0,254,0,0,0,0,0,0,0,0,1,0,0,3,2,12,2,12,0,0,0,84,0,0,2,0,0,0,1,0,2
5,1564,שבלי - אום אל-גנם,913,6,3,0,573,342,4,338,19,0,282,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,5,0,1,0,19,1,0,1,0,0,0,1,0,1
5,1664,שדה נחום,259,1,1,0,519,377,2,375,56,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,13,78,17,2,0,0,188,0,0,0,0,0,0,0,0,3
17,9021,שדרות,1031,10,16,0,548,282,5,277,18,3,1,0,0,0,0,16,0,0,0,0,0,0,0,9,46,134,3,0,0,0,21,0,0,0,0,0,0,0,0,26
17,9029,שדרות,1031,17.2,24,0,530,315,7,308,7,2,0,0,0,0,0,19,1,0,0,0,0,0,0,16,83,113,3,0,1,0,36,0,0,0,0,0,0,0,1,26
12,5477,שוהם,1304,5,8,0,540,441,0,441,26,1,0,0,0,0,0,34,0,0,0,0,0,0,0,3,22,125,14,0,0,0,211,0,0,0,0,0,0,0,0,5
12,5495,שוהם,1304,23,6,0,465,346,0,346,25,0,0,0,0,0,0,93,0,0,0,0,0,0,0,2,10,66,14,0,0,0,131,0,0,0,0,0,0,0,0,5
4,1420,שרונה,292,1,1,0,446,346,0,346,33,0,1,0,0,0,5,7,0,0,0,0,0,0,0,5,13,31,36,0,0,0,215,0,0,0,0,0,0,0,0,0
14,6885,תל אביב - יפו,5000,453,264,0,663,152,1,151,9,2,0,0,0,0,0,8,0,0,0,0,0,0,0,2,20,43,13,0,0,0,51,0,1,0,0,0,0,0,0,2
5,1667,תל יוסף,84,1,1,0,372,275,3,272,55,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,6,9,35,0,0,0,155,0,0,0,0,0,0,0,0,2
18,9985,תל שבע,1054,7,7,0,795,370,0,370,1,0,356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,7,0,0,0,0,0,0,1,0,1
17,9159,תלמים,814,1,1,0,572,450,1,449,9,21,2,1,0,0,5,36,0,0,0,0,0,0,0,59,0,202,0,0,0,0,21,0,0,0,0,0,0,0,2,91
18,9992,תראבין א-צאנע (שבט),970,1,1,0,511,33,0,33,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,733,אבו גוש,472,1,1,0,525,268,3,265,8,0,194,0,0,0,0,0,0,2,0,1,0,0,0,0,1,8,20,0,0,0,25,0,1,0,0,0,0,0,0,5
6,2327,אבו סנאן,473,7,4,0,725,460,1,459,9,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,5,0,0,0,72,0,0,0,0,0,1,0,1,34
6,2330,אבו סנאן,473,10,4,0,755,423,8,415,11,0,292,0,0,0,0,0,0,0,0,1,1,0,1,0,17,15,4,0,0,0,63,0,0,0,0,0,1,1,0,8
18,9819,אבו תלול,1375,1,1,0,449,286,3,283,1,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2
8,3366,אבטין,652,1,1,0,577,271,4,267,6,0,209,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,5,0,0,0,36,0,0,0,0,0,1,1,1,0
9,4122,אום אל-פחם,2710,31,21,0,577,327,2,325,0,0,315,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0
18,9299,אופקים,31,15,8,0,530,389,2,387,2,126,0,0,0,0,0,3,0,1,0,0,0,0,0,10,19,64,1,0,0,0,11,0,6,0,0,0,0,0,0,144
18,9305,אופקים,31,23,10,0,712,447,6,441,19,5,0,0,0,0,2,9,0,1,0,0,0,0,0,9,75,201,2,0,0,0,67,0,0,0,0,0,0,0,0,51
18,9309,אופקים,31,25.3,13,0,551,343,6,337,15,11,0,0,0,0,0,12,0,0,0,0,0,0,0,9,74,142,3,1,0,0,44,0,0,0,0,0,0,0,0,26
18,9314,אופקים,31,32,10,0,513,350,0,350,13,1,1,0,0,0,0,16,0,0,0,0,0,0,0,7,60,162,1,0,0,0,39,0,0,0,0,1,0,0,0,49
16,8336,אור יהודה,2400,6,57,0,463,293,5,288,5,5,1,0,0,0,1,5,0,0,0,0,0,0,0,6,7,145,0,0,0,0,34,0,0,0,0,1,0,0,0,78
16,8337,אור יהודה,2400,7,8,0,585,403,7,396,13,11,0,0,0,0,0,11,0,0,0,0,0,0,0,10,9,210,1,0,0,0,38,0,1,0,0,0,0,0,0,92
16,8358,אור יהודה,2400,33,1,0,492,364,2,362,30,2,0,1,0,0,0,14,0,0,0,0,0,0,0,2,13,137,9,0,0,0,129,0,0,0,0,0,0,0,0,25
17,9049,אחוזם,821,1,1,0,397,295,0,295,8,0,0,0,0,0,12,7,0,0,0,0,0,0,0,8,2,183,2,0,0,0,15,0,0,0,0,0,0,1,0,57
18,9706,אילת,2600,8,2,0,535,214,0,214,12,1,2,0,1,0,0,8,0,1,0,0,0,0,0,4,13,84,5,0,0,0,74,0,0,0,0,0,0,0,0,9
18,9721,אילת,2600,21.2,4,0,639,236,0,236,10,5,5,1,0,0,0,12,0,0,0,0,0,0,0,4,19,118,3,0,1,0,34,0,0,0,0,1,0,0,0,23
18,9726,אילת,2600,24,1,0,541,160,1,159,6,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,19,72,6,0,0,0,31,0,0,0,0,0,0,0,0,19
18,9729,אילת,2600,30,6,0,663,213,1,212,7,4,3,0,0,0,0,6,0,0,0,0,0,0,0,4,22,97,3,0,0,0,55,0,0,0,0,0,0,0,0,11
18,9763,אילת,2600,66,15,0,697,370,1,369,19,1,4,0,0,0,0,18,0,0,0,0,0,0,0,1,25,168,14,0,0,0,107,0,0,0,0,0,0,0,0,12
18,9767,אילת,2600,71,15,0,707,242,0,242,12,0,4,0,0,0,0,16,0,1,0,0,0,0,0,3,20,108,2,0,0,0,65,0,0,0,0,0,1,0,0,10
18,9771,אילת,2600,74.2,16,0,596,357,0,357,19,5,0,0,0,0,0,16,0,3,0,0,0,0,0,1,26,174,1,0,0,0,87,0,0,2,0,0,0,0,0,23
18,9783,אילת,2600,86,7,0,530,192,1,191,3,0,2,0,0,0,0,8,0,1,0,0,0,0,0,8,20,63,9,0,0,0,67,0,0,0,0,0,0,0,1,9
18,9784,אילת,2600,87,2,0,481,178,0,178,7,1,1,0,0,0,0,6,0,1,0,0,0,0,0,3,19,86,3,0,0,0,38,0,0,0,0,0,1,0,0,12
13,6272,אירוס,1336,1,1,0,381,324,0,324,20,2,0,0,0,0,0,19,0,0,0,0,0,0,0,1,14,90,16,0,0,0,160,0,1,0,0,0,0,0,0,1
